Id,Name,TracHier__Domain__c,GPT Parent,GPT Global
0012M00002G6Mh9QAF,"Aetna International, Inc.",aetnabetterhealth.com,,
001F000000sdNiJIAU,"CHEP International, Inc.",brambles.com,,
0012M00002G6MhJQAV,"Aetna (Shanghai) Enterprise Services Co., Ltd.",international-wp.com,,
0014100001anOtdAAE," Wal-Mart Stores, Inc.",,,
0012M00002G6URoQAN,The Sheraton LLC,sheratonnewyork.com,,
001A00000084bA8IAI,"Envestnet Financial Technologies, Inc",yodlee.com,,
0012M00002G6URpQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6URqQAN,The Ritz-Carlton Hotel Company LLC,ritzcarlton.com,,
0012M00002G6URrQAN,"Starwood Hotels & Resorts Worldwide, Inc.",starwoodhotels.com,,
0012M00002G6URsQAN,Courtyard Management Corporation,courtyard.marriott.com,,
001F000000khVttIAE,"Hearst Technology, Inc.",hearst.com,,
0014100001anP3AAAU," Wal-Mart Stores, Inc.",,,
0012M00002G6URuQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6URvQAN,"Marriott International, Inc.",marriott.com,,
0014100001anP3GAAU," Wal-Mart Stores, Inc.",,,
0012M00002G6URxQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6URyQAN,"Marriott International Hotels, Inc.",marriott.com,,
0012M00002G6URzQAN,Winston Spe II LLC,marriott.com,,
0012M00002G6US0QAN,"Residence Inn By Marriott, LLC",residence-inn.marriott.com,,
0012M00002G6US1QAN,"Marriott Hotel Services, Inc.",marriott.com,,
0012M00002G6US2QAN,"Marriott International Administrative Services, Inc.",marriott.com,,
0012M00002G6US3QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6US4QAN,"Marriott Hotel Services, Inc.",marriott.com,,
0012M00002G6US5QAN,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6US6QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6US7QAN,"Westin Sheraton Vacation Services, Inc.",villasofcavecreek.com,,
0012M00002G6US8QAN,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0014100001anP7PAAU," Wal-Mart Stores, Inc.",,,
0014100001anP7jAAE," Wal-Mart Stores, Inc.",,,
0012M00002G6USBQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6USCQA3,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6USDQA3,"Renaissance Hotel Holdings, Inc.",renaissance-hotels.marriott.com,,
0012M00002G6USEQA3,Courtyard Management Corporation,courtyard.marriott.com,,
0012M00002G6USFQA3,JW Merriot Essex House New York,westin.marriott.com,,
0012M00002G6USGQA3,C S & M Associates,sheratonneworleans.com,,
0012M00002G6USHQA3,Courtyard Management Corporation,marriott.com,,
001F000000khaiCIAQ,Toyota Financial Services (TMCC),toyota.com,,
0012M00002G6USIQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6USJQA3,Renaissance Hotel Operating Company,renaissance-hotels.marriott.com,,
0014100001anPDzAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6USLQA3,Vistana International Inc,vistana.com,,
0012M00002G6USMQA3,"Westin Sheraton Vacation Services, Inc.",westin.marriott.com,,
0012M00002G6USNQA3,"Starwood Hotels & Resorts Worldwide, LLC",aloft-hotels.marriott.com,,
0014100001anPF3AAM," Wal-Mart Stores, Inc.",,,
0012M00002G6USPQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0014100001anPFTAA2," Wal-Mart Stores, Inc.",,,
0012M00002G6USRQA3,Marriott Overseas Owners Services Corporation,marriott.com,,
0014100001anPFWAA2," Wal-Mart Stores, Inc.",,,
0011Y00002lQtP2QAK,Loyalty Pacific Pty Ltd (trading as Flybuys),flybuys.com.au,,
0012M00002G6USVQA3,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6USWQA3,"Starwood Hotels & Resorts Worldwide, LLC",westin.marriott.com,,
0012M00002G6USXQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6USYQA3,"Starwood Hotels & Resorts Worldwide, Inc.",starwoodhotels.com,,
0012M00002G6USZQA3,Courtyard Management Corporation,courtyard.marriott.com,,
0012M00002G6USaQAN,"Renaissance Hotel Management Company, LLC",renaissance-hotels.marriott.com,,
0012M00002G6USbQAN,"TownePlace Management, LLC",marriott.com,,
0012M00002G6UScQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6USdQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6USeQAN,"Residence Inn By Marriott, LLC",residence-inn.marriott.com,,
0012M00002G6USfQAN,Starwood Vacation Exchange Company (inc),starwoodhotels.com,,
0012M00002G6USgQAN,Starwood Hotels & Resorts,sheratonportsmouth.com,,
0012M00002G6UShQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6USiQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6USjQAN,The Sheraton LLC,sheratonnewyork.com,,
0012M00002G6USkQAN,"Kansas Hospitality Services, Inc.",marriott.com,,
0014100001anPFcAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6USmQAN,"Starwood Hotels & Resorts Worldwide, LLC",marriott.com,,
001F000000pWzYmIAK,"The Motley Fool, Inc.",fool.com,,
0012M00002G6USnQAN,"Cim/J Street Hotel Sacramento, Inc.",sheratonsacramento.com,,
0012M00002G6USoQAN,"Starwood Hotels & Resorts Worldwide, Inc.",starwoodhotels.com,,
0012M00002G6USpQAN,Westin St John Hotel Company Inc,westin.marriott.com,,
0012M00002G6USqQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6USrQAN,Sheraton Bal Harbour Beach Resort,sheraton.marriott.com,,
001F000001ETYvQIAX,The University Of Melbourne,unimelb.edu.au,,
0012M00002G6USsQAN,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6UStQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6USuQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6USvQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6USxQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6USyQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6USzQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UT0QAN,Spring Hill Suites,springhillsuites.marriott.com,,
0014100001anPFfAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UT2QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UT3QAN,Renaissance Hotel Operating Company,renaissance-hotels.marriott.com,,
0012M00002G6UT5QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UT6QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UT7QAN,The Joule Hotel,thejouledallas.com,,
0012M00002G6UT8QAN,Vistana Management Inc,sheratonvistanaresortvillas.com,,
0012M00002G6UT9QAN,Courtyard Management Corporation,courtyard.marriott.com,,
0012M00002G6UTAQA3,Seattle Union Street Associates LLP,sheraton.marriott.com,,
0012M00002G6UTBQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTDQA3,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6UTEQA3,The Ritz-Carlton Hotel Company LLC,ritzcarlton.com,,
0012M00002G6UTFQA3,Courtyard Management Corporation,marriott.com,,
0012M00002G6UTGQA3,Courtyard Management Corporation,marriott.com,,
0012M00002G6UTHQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UTIQA3,"Starwood Hotels & Resorts Worldwide, LLC",marriott.com,,
0012M00002G6UTJQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTKQA3,"Marriott International, Inc.",marriott.com,,
0014100001anPFmAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UTMQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UTNQA3,The Sheraton LLC,sheratonnewyork.com,,
0012M00002G6UTOQA3,Renaissance Hotel Operating Company,marriott.com,,
0012M00002G6UTPQA3,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6UTQQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTRQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTSQA3,"Starwood Hotels & Resorts Holdings, Inc.",starwoodhotels.com,,
0012M00002G6UTTQA3,The Ritz-Carlton Hotel Company LLC,ritzcarlton.com,,
0012M00002G6UTUQA3,M B Vistana Inc,four-points.marriott.com,,
0012M00002G6UTVQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTXQA3,225 Liquor Licensee LLC,marriott.com,,
0012M00002G6UTYQA3,Marriott International Jbs Corporation,marriott.com,,
0014100001anPGaAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UTZQA3,"Marriott International, Inc.",marriott.com,,
0014100001anPGtAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UTbQAN,The Ritz-Carlton Hotel Company LLC,ritzcarlton.com,,
0012M00002G6UTcQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0014100001anPHGAA2," Wal-Mart Stores, Inc.",,,
0012M00002G6UTeQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTfQAN,CPX South Canton LLC,marriott.com,,
0012M00002G6UTgQAN,Hst Lessee Boston LLC,four-points.marriott.com,,
0012M00002G6UThQAN,"A1a Clipper, L.L.C.",starwoodhotels.com,,
0012M00002G6UTiQAN,"TownePlace Management, LLC",marriott.com,,
0012M00002G6UTjQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UTkQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTlQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTmQAN,"Marriott International, Inc.",marriott.com,,
001F000001Wm6eLIAR,Suntory System Technology Limited,suntorypepsico.vn,,
0014100001anPHsAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UToQAN,"TownePlace Management, LLC",marriott.com,,
0012M00002G6UTpQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTqQAN,"Renaissance Hotel Management Company, LLC",renaissance-hotels.marriott.com,,
0012M00002G6UTrQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UTsQAN,Courtyard Management Corporation,marriott.com,,
0012M00002G6UTtQAN,"Starwood Hotels & Resorts Worldwide, LLC",marriott.com,,
0012M00002G6UTuQAN,"Starwood Hotels & Resorts Holdings, Inc.",starwoodhotels.com,,
0012M00002G6UTvQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UTwQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UTxQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UTyQAN,"Residence Inn By Marriott, LLC",marriott.com,,
0012M00002G6UTzQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UU0QAN,"TownePlace Management, LLC",marriott.com,,
0012M00002G6UU1QAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
001F000000khah0IAA,Global Credit Union,alaskausa.org,,
0012M00002G6UU2QAN,"Starwood Hotels & Resorts Worldwide, LLC",atlantaperimeterhotelandsuites.com,,
0012M00002G6UU3QAN,"Vistana Development, Inc.",four-points.marriott.com,,
0012M00002G6UU5QAN,"Marriott International, Inc.",marriott.com,,
001F00000137UCIIA2,Ecobee Inc,ecobee.com,,
0012M00002G6UU6QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UU7QAN,Westin Beverage Services LLC,marriott.com,,
0012M00002G6UU8QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UU9QAN,Courtyard Management Corporation,marriott.com,,
0012M00002G6UUAQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUBQA3,Renaissance Hotel Operating Company,renaissance-hotels.marriott.com,,
0012M00002G6UUCQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UUDQA3,COURTYARD MANAGEMENT CORPORATION,courtyard.marriott.com,,
0012M00002G6UUEQA3,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6UUFQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UUGQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUHQA3,Courtyard Management Corporation,marriott.com,,
0012M00002G6UUJQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUKQA3,Marriott International Construction Services Inc,marriott.com,,
0012M00002G6UULQA3,Courtyard Management Corporation,marriott.com,,
0012M00002G6UUMQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UUOQA3,Courtyard Management Corporation,courtyard.marriott.com,,
0012M00002G6UUPQA3,Courtyard Management Corporation,marriott.com,,
0012M00002G6UUQQA3,"Starwood Hotels & Resorts Worldwide, Inc.",starwoodhotels.com,,
0014100001anPIsAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UURQA3,"Marriott International, Inc",marriott.com,,
0012M00002G6UUSQA3,"Starwood Hotels & Resorts Worldwide, LLC",le-meridien.marriott.com,,
0012M00002G6UUTQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUUQA3,"TownePlace Management, LLC",marriott.com,,
0012M00002G6UUVQA3,"Smithtown Long Island Hotel Properties, LLC",four-points.marriott.com,,
0012M00002G6UUWQA3,The Sheraton LLC,sheratonnewyork.com,,
0012M00002G6UUYQA3,"Starwood Hotels & Resorts Worldwide, Inc.",starwoodhotels.com,,
0014100001anPQkAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UUaQAN,Courtyard Management Corporation,courtyard.marriott.com,,
001F000001rFhg4IAC,Foncia,foncia.fr,,
0012M00002G6UUbQAN,"Residence Inn By Marriott, LLC",marriott.com,,
0012M00002G6UUcQAN,"Starwood Hotels & Resorts Worldwide, Inc.",starwoodhotels.com,,
0012M00002G6UUdQAN,Starwood Hotels & Resorts,starwoodhotels.com,,
0012M00002G6UUeQAN,"Marriott International, Inc.",marriott.com,,
0014100001anPR6AAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UUgQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUhQAN,Courtyard Management Corporation,courtyard.marriott.com,,
0012M00002G6UUiQAN,The Sheraton LLC,sheratonnewyork.com,,
0012M00002G6UUjQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUkQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUlQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UUmQAN,Charlotte Westin Hotel LLC,westincharlottehotel.com,,
0012M00002G6UUnQAN,"Marriott International, Inc.",marriott.com,,
0011Y00002lHhfHQAS,Foxcorp Holdings LLC,fox.com,,
0012M00002G6UUoQAN,Bliss Spa,blissspa.com,,
001F000001OmjLeIAJ,"Buzzfeed, Inc.",buzzfeed.com,,
0014100001anPRqAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UUqQAN,Renaissance Hotel Operating Company,renaissance-hotels.marriott.com,,
0012M00002G6UUrQAN,"Gta-Ibg, LLC",starwoodhotels.com,,
0012M00002G6UUsQAN,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6UUtQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUuQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UUvQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUwQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UUxQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UUyQAN,"Residence Inn By Marriott, LLC",marriott.com,,
001F000000kha5CIAQ,Franklin Templeton (Main),franklintempleton.com,,
0014100001anPRrAAM," Wal-Mart Stores, Inc.",,,
0014100001anPRxAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UV1QAN,Courtyard Management Corporation,courtyard.marriott.com,,
0012M00002G6UV2QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UV3QAN,Gambits A Nonprofit Corporation,marriott.com,,
0012M00002G6UV4QAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UV5QAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0014100001anPSKAA2," Wal-Mart Stores, Inc.",,,
0012M00002G6UV7QAN,Courtyard Management Corporation,marriott.com,,
0012A00002GRUmjQAH,Spoton Transact LLC,spoton.com,,
0012M00002G6UV8QAN,"Residence Inn By Marriott, LLC",residence-inn.marriott.com,,
0012M00002G6UV9QAN,"Starwood Hotels & Resorts Worldwide, LLC",marriott.com,,
0012M00002G6UVAQA3,"Starwood Hotels & Resorts Worldwide, LLC",marriott.com,,
0012M00002G6UVBQA3,The Dining Room Corporation,marriott.com,,
0012M00002G6UVCQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVDQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVEQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVFQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UVGQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UVHQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVIQA3,"Marriott International, Inc.",marriott.com,,
0014100001anPSRAA2," Wal-Mart Stores, Inc.",,,
0012M00002G6UVKQA3,"Marriott International, Inc.",marriott.com,,
001F000001orYuuIAE,Opendoor,opendoor.com,,
0012M00002G6UVLQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0014100001anPSgAAM," Wal-Mart Stores, Inc.",,,
0012M00002G6UVNQA3,"Fch/Sh Leasing II, L.L.C.",marriott.com,,
0012M00002G6UVOQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVPQA3,Courtyard Management Corporation,courtyard.marriott.com,,
0012M00002G6UVQQA3,"Svo Management, Inc.",westin.marriott.com,,
0012M00002G6UVRQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVSQA3,COURTYARD MANAGEMENT CORPORATION,courtyard.marriott.com,,
0012M00002G6UVTQA3,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6UVUQA3,"TownePlace Management, LLC",marriott.com,,
0012M00002G6UVVQA3,"Marriott International, Inc.",marriott.com,,
0014100001anPTNAA2," Wal-Mart Stores, Inc.",,,
0012M00002G6UVXQA3,Courtyard Management Corporation,marriott.com,,
0014100001anPTXAA2," Wal-Mart Stores, Inc.",,,
0012M00002G6UVZQA3,The Sheraton LLC,sheratonnewyork.com,,
0012M00002G6UVaQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVbQAN,Courtyard Management Corporation,marriott.com,,
0012M00002G6UVcQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVdQAN,"Vdi 2, Inc",sheratonvistanaresortvillas.com,,
0012M00002G6UVeQAN,SLC Operating Limited Partnership,sheraton.marriott.com,,
0012M00002G6UVfQAN,The Sheraton LLC,sheratonnewyork.com,,
0012M00002G6UVgQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UVhQAN,"Starwood Hotels & Resorts Worldwide, Inc.",starwoodhotels.com,,
0012M00002G6UViQAN,Courtyard Management Corporation,marriott.com,,
0012M00002G6UVjQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UVkQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UVlQAN,"Hospitality International, Inc",courtyard.marriott.com,,
0012M00002G6UVmQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVnQAN,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0014100001anPTZAA2," Wal-Mart Stores, Inc.",,,
0012M00002G6UVoQAN,Courtyard Management Corporation,courtyard.marriott.com,,
0014100001anPcjAAE," Wal-Mart Stores, Inc.",,,
0012M00002G6UVqQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVrQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVsQAN,South Coast Westin Hotel Company,marriott.com,,
0012M00002G6UVtQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UVuQAN,"Starwood Hotels & Resorts Worldwide, LLC",embergrillechicago.com,,
0012M00002G6UVvQAN,AC Hotels By Marriott,marriott.com,,
0012M00002G6UVwQAN,Courtyard Management Corporation,marriott.com,,
0014100001anPcwAAE," Wal-Mart Stores, Inc.",,,
0012M00002G6UVyQAN,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0014100001anPdaAAE," Wal-Mart Stores, Inc.",,,
0012M00002G6UW0QAN,"Starwood Hotels & Resorts Holdings, Inc.",starwoodhotels.com,,
0012M00002G6UW1QAN,Courtyard Management Corporation,marriott.com,,
0012M00002G6UW2QAN,Courtyard Management Corporation,marriott.com,,
0012M00002G6UW3QAN,"Starwood Hotels & Resorts Worldwide, LLC",marriott.com,,
0012M00002G6UW4QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UW5QAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UW6QAN,"TownePlace Management, LLC",marriott.com,,
0014100001anPdsAAE," Wal-Mart Stores, Inc.",,,
0012M00002G6UW8QAN,"Marriott International Administrative Services, Inc.",marriott.com,,
0012M00002G6UW9QAN,"Marriott International, Inc.",marriott.com,,
0014100001anPdtAAE," Wal-Mart Stores, Inc.",,,
0012M00002G6UWCQA3,San Diego Sheraton Corporation,four-points.marriott.com,,
0012M00002G6UWDQA3,Courtyard Management Corporation,marriott.com,,
0012M00002G6UWEQA3,"Residence Inn By Marriott, LLC",marriott.com,,
0012M00002G6UWFQA3,"TownePlace Management, LLC",marriott.com,,
0012M00002G6UWGQA3,"Starwood Hotels & Resorts Worldwide, Inc.",starwoodhotels.com,,
0012M00002G6UWHQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UWIQA3,"Fwh II Little Rock, LLC",marriott.com,,
0012M00002G6UWJQA3,New York Marriott At The Brooklyn Bridge,marriott.com,,
0012M00002G6UWKQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UWLQA3,"Marriott International, Inc.",marriott.com,,
0014100001anPe2AAE," Wal-Mart Stores, Inc.",,,
0012M00002G6UWOQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UWPQA3,Courtyard Management Corporation,marriott.com,,
0012M00002G6UWQQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UWRQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UWSQA3,"Starwood Hotels & Resorts Holdings, Inc.",starwoodhotels.com,,
0012M00002G6UWTQA3,"Starwood Hotels & Resorts Worldwide, LLC",starwoodhotels.com,,
0012M00002G6UWUQA3,RG Holdings LLC,marriott.com,,
0012M00002G6UWWQA3,Vistana Timeshare Mortgage Corp.,starwoodhotels.com,,
0014z00001hXNFcAAO,DeUna,pichincha.com,,
0012M00002G6UWXQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UWYQA3,HHC Trs Portsmouth LLC,marriott.com,,
0012M00002G6UWZQA3,"Marriott International, Inc.",marriott.com,,
0012M00002G6UWaQAN,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6UWbQAN,"Edition Management, LLC",marriott.com,,
0012M00002G6UWcQAN,The Westin Denver International Airport,westindenverairport.com,,
0012M00002G6UWdQAN,"Dells Parkway Hotel Group, LLC",springhillsuites.marriott.com,,
0012M00002G6UWeQAN,"Marriott International, Inc.",marriott.com,,
0012M00002G6UWfQAN,"Marriott International, Inc.",marriott.com,,
